NodeName,Title,Description,ContactName,EmailAddress,ImageFileName,ExternalURL,InternalURL,ExternalOnePage,EmailSubject,HTMLResult
Export any list part to Excel,Export any list part to Excel,<p>Many business processes rely on working with data in Microsoft Excel for ad-hoc analysis or simply sharing data with others. While full-page lists allow exporting the data to Excel users benefit from having similar capabilities no matter how a list is displayed on a page.Feature details<p> <br> <h1>Feature details</h1> <p>Lists that are displayed as a part on a page can now be exported to Excel. For example you can export sales lines from a Sales Order page list parts on the Role Center lists in the FactBox pane or even lists on ListPlus pages such as the Item By Location page. Similar to full-page lists the Open in Excel action downloads a static copy of your list as an Excel worksheet complete with any filters and sort order that you have applied.Enabling the feature ahead of timeThe change will be automatically enabled on all environments with Business Central in 2021 release wave 2 (version 19) but administrators can enable it as early as Update 18.3. To enable the change sign in to your Business Central online environment and navigate to the Feature Management page and then enable this capability for all users.Learn more about Enabling Upcoming Features Ahead of Time.Try it out nowTo experience an example of the change sign in to Business Central and open the Sales Order page and then find the Open in Excel action in the Lines part.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/export-list-part-excel,,,,
Integration of Word templates with interaction templates,Integration of Word templates with interaction templates,<p><p> <br> <h1>Feature details</h1> <p>In 2021 release wave 1 weve added Word templates so you can use Business Central as the data source for mail merge documents in Word. With the July update users will be able to add a Word template to interactions and then log the interactions to a segmented audience.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/integration-word-templates-interaction-templates,,,,
Country and regional,Country and regional,Country and regional,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/planned-features,,,,
Country and regional expansion â Greece,Country and regional expansion â Greece,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Greece is done through partner-led localizations that will be available as localization apps in AppSource. Together with the availability of Greek language Dynamics 365 Business Central will be available to serve customers in Greece.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--greece,,,,
Country and regional expansion â India,Country and regional expansion â India,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to India is done through a new localization delivered by Microsoft and will be included with new Dynamics 365 Business Central environments in India as a first-party app on top of the international base app (W1).Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion-india,,,,
Country and regional expansion â Romania,Country and regional expansion â Romania,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Romania is done through partner-led localizations that will be available as localization apps in AppSource. Together with the availability of Romanian language Dynamics 365 Business Central will be available to serve customers in Romania.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--romania,,,,
Country and regional expansion â Turkey,Country and regional expansion â Turkey,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Turkey is done through partner-led localizations that will be available as localization apps in AppSource. Together with the availability of Turkish language Dynamics 365 Business Central will be available to serve customers in Turkey.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--turkey,,,,
Moving the tracking of custom declarations (RU) into an extension,Moving the tracking of custom declarations (RU) into an extension,<p>Accurate tracking of the customs declaration number from purchase to sales and printing this information in Factura invoices.Feature details<p> <br> <h1>Feature details</h1> <p>In Russia in accordance with legislation it is required to record and track the customs declaration number for all imported goods. If a company sells imported goods the customs declaration number and the country of origin must be printed on the invoice.In this release wave we continue our journey toward a unified Business Central base application and we make the support for the Russian custom declaration available as an extension. In addition to providing capabilities to replace those that are removed the extension also provides a smooth data upgrade.Choose the Check CD No. Format field in the Inventory Setup page to activate the format check of custom declarations and then use the CD Number Format page.Create an item tracking code where the Package Specific Tracking field is chosen and then assign this item tracking code to all items that require custom declaration tracking.Define location-specific rules in the CD Tracking Location Setup page.Create your next custom declaration with real and temporary tracking numbers.Assign the custom declaration tracking numbers in the Item Tracking Lines page in the same way as you do for lot and serial numbers.The extension is available on the product media and it is preinstalled in the Russian versions.NoteThe Customs Declaration Tracking for Russia extension depends on the Package No. extension which provides support for a third dimension for item tracking. Remember to enable Feature Update: Use tracking by package number in reservation and tracking system on the Feature Management page to activate this functionality and make fields and actions visible.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.See alsoEnter Custom Declarations Information (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/moving-tracking-custom-declarations-ru-into-extension,,,,
Country/regional expansion â Algeria,Country/regional expansion â Algeria,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Algeria is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Algeria.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--algeria,,,,
Country/regional expansion â Bangladesh,Country/regional expansion â Bangladesh,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Bangladesh is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Bangladesh.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--bangladesh,,,,
Country/regional expansion â Egypt,Country/regional expansion â Egypt,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Egypt is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Egypt.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--egypt,,,,
Country/regional expansion â Kenya,Country/regional expansion â Kenya,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Kenya is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Kenya.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--kenya,,,,
Country/regional expansion â Lebanon,Country/regional expansion â Lebanon,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Lebanon is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Lebanon.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--lebanon,,,,
Country/regional expansion â Luxembourg,Country/regional expansion â Luxembourg,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Luxembourg is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Luxembourg.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--luxembourg,,,,
Country/regional expansion â Malta,Country/regional expansion â Malta,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Malta is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Malta.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--malta,,,,
Country/regional expansion â Morocco,Country/regional expansion â Morocco,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Morocco is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Morocco.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--morocco,,,,
Country/regional expansion â Nigeria,Country/regional expansion â Nigeria,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Nigeria is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Nigeria.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--nigeria,,,,
Country/regional expansion â Qatar,Country/regional expansion â Qatar,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Qatar is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Qatar.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--qatar,,,,
Country/regional expansion â Saudi Arabia,Country/regional expansion â Saudi Arabia,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Saudi Arabia is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Saudi Arabia.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--saudi-arabia,,,,
Country/regional expansion â Sri Lanka,Country/regional expansion â Sri Lanka,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Sri Lanka is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Sri Lanka.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--sri-lanka,,,,
Country/regional expansion â Tunisia,Country/regional expansion â Tunisia,<p>There is a large demand for Dynamics 365 Business Central online. We are increasing the global availability to cover more countries and regions so that small and midsized businesses across the world can achieve more.Feature details<p> <br> <h1>Feature details</h1> <p>Expansion to Tunisia is achieved through partner-led localization. Our partners create the relevant localization apps that are then published to AppSource. In combination with the built-in language offerings Dynamics 365 Business Central is then available to serve customers in Tunisia.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/countryregional-expansion--tunisia,,,,
Microsoft Power Platform,Microsoft Power Platform,Microsoft Power Platform,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/planned-features,,,,
Virtual tables for Microsoft Dataverse,Virtual tables for Microsoft Dataverse,<p>With this update to the preview of the Virtual Tables for Microsoft Dataverse solution it is possible to create relations between virtual and native tables. For example say that you have the native Microsoft Dataverse table Account and a virtual table SalesOrders and you want to create a relation from Account to SalesOrders. Leveraging the relation SalesOrders from Business Central virtual tables can then be shown on Account forms.Feature details<p> <br> <h1>Feature details</h1> <p>Additional functionality will be available for the virtual table preview solution for Dynamics 365 Business Central. Functionality includes adding relations between native and virtual tables and pagination on data from virtual tables.See alsoTable Modeling  Relations (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/virtual-tables-dataverse,,,,
Synchronize item availability from Business Central to Dynamics 365 Sales,Synchronize item availability from Business Central to Dynamics 365 Sales,<p>When you engage with customers in Dynamics 365 Sales and prepare sales orders for fulfillment in Business Central the inventory availability of products on the sales orders is of the utmost importance for salespeople to be able to communicate whether and when a sales order can be fulfilled.Feature details<p> <br> <h1>Feature details</h1> <p>When an admin sets up the connection to Dynamics 365 Sales either through the Assisted Setup or through the Microsoft Dynamics 365 Connection Setup page you can enable inventory availability synchronization by choosing Automatically Synchronize Item Availability. This way when inventory changes in Business Central the change is automatically reflected in Dynamics 365 Sales.When users enter sales order lines in Dynamics 365 Sales the Quantity on Hand field on the sales order will contain information about the available inventory from Business Central.Quantity on Hand information that is synchronized from Business Central is also available on Opportunity Products and Sales Quote Product views in Dynamics 365 Sales.NoteThis change is introduced as part of the Basic Authentication and Web Service Access Key deprecation effort. You can read more about this at Deprecated Features in W1.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.See alsoUsing Dynamics 365 Sales from Business Central (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/synchronize-item-availability-business-central-dynamics-365-sales,,,,
Enable Power BI connector to work with Business Central APIs instead of with web services only,Enable Power BI connector to work with Business Central APIs instead of with web services only,<p>Faster and more robust data analysis is key for any modern organization. While Business Central already offers tight integration with Power BI it relies strictly on web services. This feature enables more modern and richer data sources for your reports hosted in Power BI.Feature details<p> <br> <h1>Feature details</h1> <p>With this feature instead of having to enable pages as web services you can now create Power BI reports and dashboards using the modern Business Central APIs including both the built-in APIs v2.0 provided with Business Central and custom APIs created by partners or developers. This gives customers and partners access to better and faster data analytics in Power BI.The new connector for Power BI has the following features:Supports v2.0 APIs from Business Central.Supports custom API pages.Continues to support web services.Is fully backward-compatible.Works with any Business Central online version.Delivers better performance just by using APIs.Learn more at Business Central and Power BITell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/enable-power-bi-connector-work-business-central-apis-instead-web-services-only,,,,
Modern clients,Modern clients,Modern clients,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/planned-features,,,,
Client performance improvements,Client performance improvements,<p><p> <br> <h1>Feature details</h1> <p>Based on the success of FactBox performance enhancements in earlier releases we've applied similar optimizations to Role Center home pages.Parts load one by one starting from the top and only if they are shown on screen. The remaining parts are loaded on demand when you scroll to them reducing the total time to load the Role Center and allowing you to start interacting with Role Center content quicker.This improvement applies to desktop and tablet clients.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.See alsoWorking with Business Central (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/client-performance-improvements,,,,
Usability enhancements for the Business Central web client,Usability enhancements for the Business Central web client,<p><p> <br> <h1>Feature details</h1> <p>Navigate to related records from non-list fieldsIn 2020 release wave 1 the web client was enhanced by hyperlinking any non-editable field on a list page that relates to another record. This helps users quickly access related fields or drill down to the details of the related record.In this release wave we're expanding this behavior to also apply to any non-editable field on any page such as card pages or the header and footer on document pages.Double-click a record in a listLists of records now accept double-clicking as a quick way to activate a single record. This is consistently available when viewing the list as rows or even as tiles.Even though you can now double-click in the empty space between record values you can continue to single-click on any hyperlinked values to activate them. Or click repeatedly on non-hyperlinked values to select and then copy the text.A double-click triggers the default action for the record. For example on most lists this would drill down into the details card page for the record. In a lookup dialog box this would instead choose the record and close the dialog.Consistently select all text when clicking on a fieldToday using the Tab or Enter keys to set focus on a field or selecting an editable cell in a list always selects the entire field value. This is convenient for quickly replacing the field value. With this update we are aligning the remaining cases that didn't select the entire field value with a single click so that they now do.Working at reduced browser width or upscaled screensWe've made the desktop interface more responsive where it adapts automatically to the available space. This accommodates diverse screen resolutions low-vision users who are more comfortable working with a scaled-up UI as well as embedding the Business Central web client into small frames inside other applications. Enhancements include:Page inspection pane can be collapsed to the side of the screen.Horizontal scrollbar added to fixed layout and grid layout controls to prevent compressing tabular values.Action buttons on report request pages and all dialogs are always visible and accessible.Report preview stretches to fill the available space and toolbar buttons remain visible and accessible.At reduced width page margins automatically shrink to display more content.Buttons and menus in the Business Central header remain accessible.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.See alsoWorking with Business Central (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/usability-enhancements-web-client,,,,
Enable cloud printing on mobile app (phone and tablet) and from Microsoft Teams app,Enable cloud printing on mobile app (phone and tablet) and from Microsoft Teams app,<p>The type of a device or experience shouldn't block the user from printing to cloud-enabled printers. With the modern workforce connecting to Business Central via different mobile devices it was essential to enable the capability of sending document and report printouts to cloud-enabled printers that are supported by Business Central.Feature details<p> <br> <h1>Feature details</h1> <p>When cloud-enabled printers are defined in Business Central on the Printer Management page it's now possible to use them to print via the cloud when working with Business Central:In Microsoft Teams desktop tablet or phone with the Business Central app for Microsoft Teams installed.On Windows tablet Apple iPad or Android tablet using the Business Central mobile app.On Apple iPhone or Android mobile phones using the Business Central mobile app.On any Windows 10 device using the Business Central app from Microsoft Store.To learn more about how to connect Business Central and Microsoft Teams go to: Business Central and Microsoft Teams Integration.To get the mobile app on your device go to: https://businesscentral.dynamics.com/getapp.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.See alsoSet Up Printers (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/enable-cloud-printing-mobile-app-phone-tablet-teams-app,,,,
Users can change the assigned printer before printing a report,Users can change the assigned printer before printing a report,<p><p> <br> <h1>Feature details</h1> <p>After defining report destinations using the Printer Selection page users can now change the assigned printer before printing a given report. This applies only to cloud-enabled printers available in Business Central regardless of the cloud technology (like email print Universal Print PrintNode and more).See alsoWorking with Reports Batch Jobs and XMLports (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/users-change-assigned-printer-before-printing-report,,,,
Modern development tools,Modern development tools,Modern development tools,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/planned-features,,,,
Background sessions now have a timeout,Background sessions now have a timeout,<p>Provides a protection mechanism for not overloading the Business Central server.Feature details<p> <br> <h1>Feature details</h1> <p>Background sessions that are started by calls to the AL methods StartSession and CreateTask now have timeouts that are configured in the Business Central server instance. A developer can override the server timeout setting by specifying the duration parameter in the AL method calls.The new server settings and their default values for Business Central online are as follows:DefaultTaskSchedulerSessionTimeout  12 hoursDefaultStartSessionTimeout  12 hoursBoth settings are dynamically updateable with Business Central on-premises deployments.See alsoConfiguring Business Central Server (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/background-sessions-now-have-timeout,,,,
Barcode Encoder,Barcode Encoder,<p>Adding barcodes to reports can speed up a variety of processes in a supply chain.Feature details<p> <br> <h1>Feature details</h1> <p>The Barcode Encoder module in the system application provides the objects and tools that developers need to add barcodes to reports. The module also provides the barcode fonts that you can use out of the box in Business Central online. However if you are using Business Central (on-premises) you must license the fonts from IDAutomation and install them on the virtual machine where the Business Central server (NST) is running.The following symbologies are supported: Code 39 Code 128 Code 93 Codabar Interleaved 2 of 5 Postnet MSI Plessey EAN-8 EAN-13 UPC-A UPC-E.Tell us what you thinkHelp us improve Dynamics 365 Business Central by discussing ideas providing suggestions and giving feedback. Use the forum at https://aka.ms/bcideas.See alsoAdding Barcodes to Reports (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/barcode-encoder,,,,
Exclude FlowFields and fields outside repeater from ETag (OData),Exclude FlowFields and fields outside repeater from ETag (OData),<p><p> <br> <h1>Feature details</h1> <p>Business Central 2021 release wave 1 implements a new strategy for ETagcalculations with OData. You can now choose to exclude non-editable FlowFields and fields not included in a repeater control.To support this change the Web Services page has two new options Exclude Non-Editable FlowFields and Exclude Fields Outside of the Repeater which you can set on UI pages exposed as OData Web Services.See alsoPublishing a Web Service (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/exclude-flowfields-fields-outside-repeater-etag-odata,,,,
Extension publishers can get page view telemetry in Application Insights,Extension publishers can get page view telemetry in Application Insights,<p><p> <br> <h1>Feature details</h1> <p>You can now add an instrumentation key for Application Insights in the app.json file for an extension.When page view events happen on pages that are part of the extension then this signal will be sent to the Application Insights account that's specified by the instrumentation key.See alsoAnalyzing Page View Telemetry (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/extension-publishers-get-page-view-telemetry-azure-application-insights,,,,
Limit recursion level in AL session creation,Limit recursion level in AL session creation,<p>The Business Central server is more stable in case of programming errors.Feature details<p> <br> <h1>Feature details</h1> <p>The Business Central server now includes a setting that sets a limit on the recursion level in AL session creation.  The new server setting is called MaximumSessionRecursionDepth. The default value with Business Central online is 14. The setting is dynamically updateable with Business Central (on-premises) deployments.See alsoConfiguring Business Central Server (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/limit-recursion-level-al-session-creation,,,,
Partners can add keys (indexes) to base tables and table extensions,Partners can add keys (indexes) to base tables and table extensions,<p><p> <br> <h1>Feature details</h1> <p>Index tuning is an important tool for partners to deal with performance issues due to data distributions that are different than the demonstration company.Partners can add keys to tables and table extensions in an environment by using a table extension.Both normal keys and SIFT keys are supported.See alsoTable Keys (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/partners-add-keys-indexes-base-tables-table-extension-tables,,,,
Use one-dimensional barcodes in reports (Business Central online),Use one-dimensional barcodes in reports (Business Central online),<p><p> <br> <h1>Feature details</h1> <p>This release wave adds fonts to generate one-dimensional barcodes in Business Central production and sandbox environments. This means that any custom layouts using the fonts will work.We have licensed the font packages provided by IDAutomation Inc.We have also added a new AL module to make it easy for developers to encode strings in the different barcode symbologies that the fonts support.You can start testing the fonts now. See the following articles for more information about font types and sizes:https://www.idautomation.com/barcode-fonts/codabar/https://www.idautomation.com/barcode-fonts/code-39https://www.idautomation.com/barcode-fonts/code-93/https://www.idautomation.com/barcode-fonts/code-128/https://www.idautomation.com/barcode-fonts/interleaved-2of5/https://www.idautomation.com/barcode-fonts/msi/For testing purposes you can download demo versions of the fonts here:https://www.idautomation.com/barcode-fonts/codabar/download/https://www.idautomation.com/barcode-fonts/code-39/download/https://www.idautomation.com/barcode-fonts/code-93/download/https://www.idautomation.com/barcode-fonts/code-128/download/https://www.idautomation.com/barcode-fonts/interleaved-2of5/download/https://www.idautomation.com/barcode-fonts/msi/Install the demo versions of the fonts in your developer environments so that you can design custom reports.For a Windows environment install the fonts.For a sandbox Docker environment download and then install the demo fonts locally. Then use the Add-FontsToNavContainer PowerShell cmdlet to add fonts to the container.See alsoAdding Barcodes to Reports (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/use-one-dimensional-barcodes-reports-business-central-online,,,,
Interface â handling removed enum extension value,Interface â handling removed enum extension value,<p>Add resilience in interface implementations when extensible enum values are removed due to uninstalling extension declaring value.Feature details<p> <br> <h1>Feature details</h1> <p>Enums can be used to select an interface implementation. However due to the pluggable nature an enum extension (and its corresponding interface implementation) could have been uninstalled from the tenant while the setting for the enum is kept now pointing to an &quot;unknown&quot; value. Instead of having app code add the validation logic for handling this scenario the platform should catch when a non-valid enum value is provided and allow for an extensible way to handle that.This is related to but not the same as fallback to default value (which is used when no enum value is provided).See alsoUnknownValueImplementation Property (docs)</p>,,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave1/smb/dynamics365-business-central/interface--handling-removed-enum-extension-value,,,,
